sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain
5/12/2024,Omeprazole 20mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",71,24,0,0
5/13/2024,Paracetamol 500mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),51,21,0,0
5/13/2024,Amoxicillin 250mg,Traphaco,Tránh ánh nắng trực tiếp,32,22,0,1
5/13/2024,Vitamin C 1000mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),102,31,0,0
5/13/2024,Ibuprofen 400mg,Traphaco,Để xa tầm tay trẻ em,14,24,0,0
5/13/2024,Aspirin 81mg,Traphaco,Giữ trong tủ lạnh (2-8°C),42,35,0,1
5/13/2024,Cefixime 200mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),17,22,0,1
5/13/2024,Loratadine 10mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",97,27,0,1
5/13/2024,Omeprazole 20mg,Traphaco,Bảo quản ở nhiệt độ phòng,24,20,0,1
5/14/2024,Paracetamol 500mg,Traphaco,Giữ trong tủ lạnh (2-8°C),60,20,0,0
5/14/2024,Amoxicillin 250mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",75,32,0,1
5/14/2024,Vitamin C 1000mg,Traphaco,Bảo quản ở nhiệt độ phòng,115,20,0,0
5/14/2024,Ibuprofen 400mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",116,23,0,0
5/14/2024,Aspirin 81mg,Traphaco,Bảo quản ở nhiệt độ phòng,40,31,0,0
5/14/2024,Cefixime 200mg,Boston Pharma,Tránh ánh nắng trực tiếp,103,23,0,1
5/14/2024,Loratadine 10mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",100,28,0,0
5/14/2024,Omeprazole 20mg,OPC Pharma,Để xa tầm tay trẻ em,24,24,0,1
5/15/2024,Paracetamol 500mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",46,25,0,0
5/15/2024,Amoxicillin 250mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",117,20,0,0
5/15/2024,Vitamin C 1000mg,Stella Pharma,Để xa tầm tay trẻ em,42,28,0,1
5/15/2024,Ibuprofen 400mg,Traphaco,Giữ trong tủ lạnh (2-8°C),26,25,0,0
5/15/2024,Aspirin 81mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,42,23,0,1
5/15/2024,Cefixime 200mg,OPC Pharma,Để xa tầm tay trẻ em,12,32,0,1
5/15/2024,Loratadine 10mg,Boston Pharma,Để xa tầm tay trẻ em,96,35,0,1
5/15/2024,Omeprazole 20mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),105,32,0,1
5/16/2024,Paracetamol 500mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),112,35,0,0
5/16/2024,Amoxicillin 250mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",69,22,0,0
5/16/2024,Vitamin C 1000mg,Stella Pharma,Tránh ánh nắng trực tiếp,60,20,0,0
5/16/2024,Ibuprofen 400mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",106,29,0,0
5/16/2024,Aspirin 81mg,Stella Pharma,Để xa tầm tay trẻ em,44,28,0,1
5/16/2024,Cefixime 200mg,Imexpharm,Để xa tầm tay trẻ em,55,31,0,0
5/16/2024,Loratadine 10mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,83,31,0,0
5/16/2024,Omeprazole 20mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",113,30,0,1
5/17/2024,Paracetamol 500mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",13,32,0,1
5/17/2024,Amoxicillin 250mg,Imexpharm,Tránh ánh nắng trực tiếp,50,35,0,0
5/17/2024,Vitamin C 1000mg,Mekophar,Bảo quản ở nhiệt độ phòng,13,28,0,0
5/17/2024,Ibuprofen 400mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),15,26,0,0
5/17/2024,Aspirin 81mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",43,35,0,0
5/17/2024,Cefixime 200mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),93,27,0,1
5/17/2024,Loratadine 10mg,Boston Pharma,Tránh ánh nắng trực tiếp,74,21,0,1
5/17/2024,Omeprazole 20mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",93,30,0,1
5/18/2024,Paracetamol 500mg,Imexpharm,Tránh ánh nắng trực tiếp,38,26,0,0
5/18/2024,Amoxicillin 250mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),35,27,0,1
5/18/2024,Vitamin C 1000mg,Boston Pharma,Tránh ánh nắng trực tiếp,110,26,0,1
5/18/2024,Ibuprofen 400mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",53,30,0,1
5/18/2024,Aspirin 81mg,Stella Pharma,Bảo quản ở nhiệt độ phòng,61,27,0,1
5/18/2024,Cefixime 200mg,Boston Pharma,Để xa tầm tay trẻ em,85,27,0,1
5/18/2024,Loratadine 10mg,Imexpharm,Tránh ánh nắng trực tiếp,110,26,0,1
5/18/2024,Omeprazole 20mg,OPC Pharma,Để xa tầm tay trẻ em,96,31,0,0
5/19/2024,Paracetamol 500mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",109,25,0,0
5/19/2024,Amoxicillin 250mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",73,34,0,1
5/19/2024,Vitamin C 1000mg,Boston Pharma,Bảo quản ở nhiệt độ phòng,43,21,0,1
5/19/2024,Ibuprofen 400mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",79,31,0,1
5/19/2024,Aspirin 81mg,Traphaco,Để xa tầm tay trẻ em,81,34,0,0
5/19/2024,Cefixime 200mg,Stella Pharma,Để xa tầm tay trẻ em,25,30,0,0
5/19/2024,Loratadine 10mg,Traphaco,Tránh ánh nắng trực tiếp,95,34,0,0
5/19/2024,Omeprazole 20mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",101,28,0,0
5/20/2024,Paracetamol 500mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",44,30,0,1
5/20/2024,Amoxicillin 250mg,Stella Pharma,Tránh ánh nắng trực tiếp,48,24,0,0
5/20/2024,Vitamin C 1000mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",25,27,0,0
5/20/2024,Ibuprofen 400mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),20,26,0,0
5/20/2024,Aspirin 81mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",56,35,0,0
5/20/2024,Cefixime 200mg,Boston Pharma,Bảo quản ở nhiệt độ phòng,78,33,0,0
5/20/2024,Loratadine 10mg,Traphaco,Bảo quản ở nhiệt độ phòng,91,24,0,0
5/20/2024,Omeprazole 20mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",16,21,0,0
5/21/2024,Paracetamol 500mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),71,32,0,0
5/21/2024,Amoxicillin 250mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",96,26,0,1
5/21/2024,Vitamin C 1000mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",31,30,0,0
5/21/2024,Ibuprofen 400mg,Imexpharm,Bảo quản ở nhiệt độ phòng,19,22,0,1
5/21/2024,Aspirin 81mg,DHG Pharmacy,Để xa tầm tay trẻ em,66,23,0,1
5/21/2024,Cefixime 200mg,Boston Pharma,Bảo quản ở nhiệt độ phòng,80,29,0,1
5/21/2024,Loratadine 10mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",90,26,0,0
5/21/2024,Omeprazole 20mg,Mekophar,Tránh ánh nắng trực tiếp,18,31,0,1
5/22/2024,Paracetamol 500mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,31,29,0,0
5/22/2024,Amoxicillin 250mg,Stella Pharma,Tránh ánh nắng trực tiếp,79,24,0,1
5/22/2024,Vitamin C 1000mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,75,27,0,0
5/22/2024,Ibuprofen 400mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),55,25,0,0
5/22/2024,Aspirin 81mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",103,20,0,0
5/22/2024,Cefixime 200mg,Imexpharm,Bảo quản ở nhiệt độ phòng,53,26,0,0
5/22/2024,Loratadine 10mg,Mekophar,Bảo quản ở nhiệt độ phòng,109,24,0,1
5/22/2024,Omeprazole 20mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,91,31,0,1
5/23/2024,Paracetamol 500mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",92,23,0,0
5/23/2024,Amoxicillin 250mg,Boston Pharma,Tránh ánh nắng trực tiếp,35,25,0,0
5/23/2024,Vitamin C 1000mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",108,23,0,0
5/23/2024,Ibuprofen 400mg,Mekophar,Bảo quản ở nhiệt độ phòng,113,35,0,0
5/23/2024,Aspirin 81mg,Mekophar,Giữ trong tủ lạnh (2-8°C),84,34,0,1
5/23/2024,Cefixime 200mg,OPC Pharma,Để xa tầm tay trẻ em,36,29,0,0
5/23/2024,Loratadine 10mg,Imexpharm,Để xa tầm tay trẻ em,111,21,0,1
5/23/2024,Omeprazole 20mg,Imexpharm,Để xa tầm tay trẻ em,57,34,0,0
5/24/2024,Paracetamol 500mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),79,28,0,1
5/24/2024,Amoxicillin 250mg,Mekophar,Để xa tầm tay trẻ em,95,33,0,1
5/24/2024,Vitamin C 1000mg,Boston Pharma,Tránh ánh nắng trực tiếp,77,28,0,0
5/24/2024,Ibuprofen 400mg,Stella Pharma,Tránh ánh nắng trực tiếp,66,29,0,0
5/24/2024,Aspirin 81mg,Traphaco,Tránh ánh nắng trực tiếp,71,21,0,0
5/24/2024,Cefixime 200mg,Stella Pharma,Tránh ánh nắng trực tiếp,71,34,0,0
5/24/2024,Loratadine 10mg,Boston Pharma,Để xa tầm tay trẻ em,99,23,0,1
5/24/2024,Omeprazole 20mg,Traphaco,Để xa tầm tay trẻ em,14,35,0,1
5/25/2024,Paracetamol 500mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",40,31,0,0
5/25/2024,Amoxicillin 250mg,Stella Pharma,Để xa tầm tay trẻ em,69,23,0,1
5/25/2024,Vitamin C 1000mg,Imexpharm,Tránh ánh nắng trực tiếp,58,22,0,0
5/25/2024,Ibuprofen 400mg,DHG Pharmacy,Để xa tầm tay trẻ em,60,24,0,0
5/25/2024,Aspirin 81mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),49,28,0,1
5/25/2024,Cefixime 200mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",113,32,0,1
5/25/2024,Loratadine 10mg,Mekophar,Để xa tầm tay trẻ em,22,26,0,0
5/25/2024,Omeprazole 20mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",44,28,0,0
5/26/2024,Paracetamol 500mg,Mekophar,Giữ trong tủ lạnh (2-8°C),10,22,0,1
5/26/2024,Amoxicillin 250mg,Traphaco,Bảo quản ở nhiệt độ phòng,63,25,0,0
5/26/2024,Vitamin C 1000mg,Mekophar,Bảo quản ở nhiệt độ phòng,57,21,0,1
5/26/2024,Ibuprofen 400mg,Traphaco,Để xa tầm tay trẻ em,111,28,0,1
5/26/2024,Aspirin 81mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",116,23,0,0
5/26/2024,Cefixime 200mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),17,34,0,0
5/26/2024,Loratadine 10mg,Boston Pharma,Tránh ánh nắng trực tiếp,94,24,0,1
5/26/2024,Omeprazole 20mg,Boston Pharma,Tránh ánh nắng trực tiếp,23,31,0,0
5/27/2024,Paracetamol 500mg,Imexpharm,Tránh ánh nắng trực tiếp,12,27,0,1
5/27/2024,Amoxicillin 250mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",59,20,0,1
5/27/2024,Vitamin C 1000mg,Boston Pharma,Tránh ánh nắng trực tiếp,33,35,0,1
5/27/2024,Ibuprofen 400mg,Boston Pharma,Tránh ánh nắng trực tiếp,65,20,0,0
5/27/2024,Aspirin 81mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,33,24,0,1
5/27/2024,Cefixime 200mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,38,21,0,1
5/27/2024,Loratadine 10mg,Traphaco,Giữ trong tủ lạnh (2-8°C),111,34,0,1
5/27/2024,Omeprazole 20mg,Boston Pharma,Bảo quản ở nhiệt độ phòng,44,23,0,1
5/28/2024,Paracetamol 500mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",107,34,0,1
5/28/2024,Amoxicillin 250mg,OPC Pharma,Để xa tầm tay trẻ em,22,34,0,0
5/28/2024,Vitamin C 1000mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),39,35,0,1
5/28/2024,Ibuprofen 400mg,Traphaco,Giữ trong tủ lạnh (2-8°C),87,20,0,1
5/28/2024,Aspirin 81mg,Imexpharm,Để xa tầm tay trẻ em,35,28,0,1
5/28/2024,Cefixime 200mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",110,31,0,1
5/28/2024,Loratadine 10mg,OPC Pharma,Tránh ánh nắng trực tiếp,98,21,0,1
5/28/2024,Omeprazole 20mg,Traphaco,Để xa tầm tay trẻ em,90,27,0,0
5/29/2024,Paracetamol 500mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),118,23,0,0
5/29/2024,Amoxicillin 250mg,Mekophar,Để xa tầm tay trẻ em,89,26,0,0
5/29/2024,Vitamin C 1000mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",106,29,0,1
5/29/2024,Ibuprofen 400mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",75,31,0,0
5/29/2024,Aspirin 81mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),80,29,0,0
5/29/2024,Cefixime 200mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),85,28,0,1
5/29/2024,Loratadine 10mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",100,35,0,1
5/29/2024,Omeprazole 20mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),58,31,0,1
5/30/2024,Paracetamol 500mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",75,24,0,0
5/30/2024,Amoxicillin 250mg,Stella Pharma,Tránh ánh nắng trực tiếp,103,21,0,0
5/30/2024,Vitamin C 1000mg,Traphaco,Giữ trong tủ lạnh (2-8°C),81,20,0,1
5/30/2024,Ibuprofen 400mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),90,31,0,0
5/30/2024,Aspirin 81mg,Boston Pharma,Tránh ánh nắng trực tiếp,105,21,0,0
5/30/2024,Cefixime 200mg,Imexpharm,Bảo quản ở nhiệt độ phòng,117,29,0,1
5/30/2024,Loratadine 10mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",17,29,0,0
5/30/2024,Omeprazole 20mg,Traphaco,Bảo quản ở nhiệt độ phòng,71,34,0,0
5/31/2024,Paracetamol 500mg,DHG Pharmacy,Để xa tầm tay trẻ em,11,31,0,0
5/31/2024,Amoxicillin 250mg,DHG Pharmacy,Để xa tầm tay trẻ em,87,32,0,0
5/31/2024,Vitamin C 1000mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),20,32,0,0
5/31/2024,Ibuprofen 400mg,Traphaco,Để xa tầm tay trẻ em,21,24,0,0
5/31/2024,Aspirin 81mg,Imexpharm,Bảo quản ở nhiệt độ phòng,26,31,0,0
5/31/2024,Cefixime 200mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,99,33,0,1
5/31/2024,Loratadine 10mg,Stella Pharma,Để xa tầm tay trẻ em,56,26,0,1
5/31/2024,Omeprazole 20mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),82,31,0,1
6/1/2024,Paracetamol 500mg,OPC Pharma,Bảo quản ở nhiệt độ phòng,56,21,0,0
6/1/2024,Amoxicillin 250mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",17,26,0,1
6/1/2024,Vitamin C 1000mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),48,32,0,1
6/1/2024,Ibuprofen 400mg,Mekophar,Giữ trong tủ lạnh (2-8°C),62,28,0,0
6/1/2024,Aspirin 81mg,Mekophar,Giữ trong tủ lạnh (2-8°C),39,27,0,0
6/1/2024,Cefixime 200mg,Stella Pharma,Bảo quản ở nhiệt độ phòng,73,32,0,0
6/1/2024,Loratadine 10mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",109,27,0,0
6/1/2024,Omeprazole 20mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",19,26,0,0
6/2/2024,Paracetamol 500mg,Boston Pharma,Để xa tầm tay trẻ em,63,34,0,0
6/2/2024,Amoxicillin 250mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),22,31,0,1
6/2/2024,Vitamin C 1000mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),120,21,0,1
6/2/2024,Ibuprofen 400mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),59,31,0,1
6/2/2024,Aspirin 81mg,DHG Pharmacy,Để xa tầm tay trẻ em,30,34,0,1
6/2/2024,Cefixime 200mg,Stella Pharma,Để xa tầm tay trẻ em,24,34,0,1
6/2/2024,Loratadine 10mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,116,35,0,0
6/2/2024,Omeprazole 20mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),68,26,0,1
6/3/2024,Paracetamol 500mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,36,33,0,1
6/3/2024,Amoxicillin 250mg,Boston Pharma,Bảo quản ở nhiệt độ phòng,63,21,0,0
6/3/2024,Vitamin C 1000mg,Mekophar,Tránh ánh nắng trực tiếp,60,31,0,1
6/3/2024,Ibuprofen 400mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,78,22,0,1
6/3/2024,Aspirin 81mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,82,34,0,0
6/3/2024,Cefixime 200mg,Imexpharm,Tránh ánh nắng trực tiếp,89,24,0,1
6/3/2024,Loratadine 10mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",88,34,0,1
6/3/2024,Omeprazole 20mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",108,29,0,1
6/4/2024,Paracetamol 500mg,Traphaco,Bảo quản ở nhiệt độ phòng,68,31,0,0
6/4/2024,Amoxicillin 250mg,Imexpharm,Để xa tầm tay trẻ em,24,35,0,0
6/4/2024,Vitamin C 1000mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",11,25,0,1
6/4/2024,Ibuprofen 400mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,114,21,0,0
6/4/2024,Aspirin 81mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),12,23,0,0
6/4/2024,Cefixime 200mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",42,30,0,1
6/4/2024,Loratadine 10mg,Stella Pharma,Bảo quản ở nhiệt độ phòng,17,28,0,1
6/4/2024,Omeprazole 20mg,Traphaco,Để xa tầm tay trẻ em,92,35,0,0
6/5/2024,Paracetamol 500mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),100,32,0,1
6/5/2024,Amoxicillin 250mg,OPC Pharma,Để xa tầm tay trẻ em,86,30,0,0
6/5/2024,Vitamin C 1000mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",111,33,0,1
6/5/2024,Ibuprofen 400mg,Mekophar,Giữ trong tủ lạnh (2-8°C),99,23,0,0
6/5/2024,Aspirin 81mg,Boston Pharma,Để xa tầm tay trẻ em,75,35,0,0
6/5/2024,Cefixime 200mg,Imexpharm,Tránh ánh nắng trực tiếp,79,28,0,0
6/5/2024,Loratadine 10mg,OPC Pharma,Tránh ánh nắng trực tiếp,36,23,0,1
6/5/2024,Omeprazole 20mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),51,26,0,1
6/6/2024,Paracetamol 500mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),60,26,0,1
6/6/2024,Amoxicillin 250mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",25,34,0,0
6/6/2024,Vitamin C 1000mg,Traphaco,Tránh ánh nắng trực tiếp,77,20,0,0
6/6/2024,Ibuprofen 400mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),23,28,0,1
6/6/2024,Aspirin 81mg,Traphaco,Tránh ánh nắng trực tiếp,18,31,0,1
6/6/2024,Cefixime 200mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",87,22,0,0
6/6/2024,Loratadine 10mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),119,35,0,1
6/6/2024,Omeprazole 20mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",13,24,0,1
6/7/2024,Paracetamol 500mg,Boston Pharma,Tránh ánh nắng trực tiếp,93,22,0,1
6/7/2024,Amoxicillin 250mg,Traphaco,Giữ trong tủ lạnh (2-8°C),53,26,0,1
6/7/2024,Vitamin C 1000mg,Imexpharm,Để xa tầm tay trẻ em,106,31,0,1
6/7/2024,Ibuprofen 400mg,Traphaco,Để xa tầm tay trẻ em,76,35,0,1
6/7/2024,Aspirin 81mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),84,29,0,0
6/7/2024,Cefixime 200mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",117,25,0,0
6/7/2024,Loratadine 10mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",23,33,0,1
6/7/2024,Omeprazole 20mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),57,27,0,1
6/8/2024,Paracetamol 500mg,DHG Pharmacy,Để xa tầm tay trẻ em,93,21,0,0
6/8/2024,Amoxicillin 250mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",40,34,0,1
6/8/2024,Vitamin C 1000mg,Stella Pharma,Bảo quản ở nhiệt độ phòng,34,29,0,1
6/8/2024,Ibuprofen 400mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",105,22,0,0
6/8/2024,Aspirin 81mg,Traphaco,Bảo quản ở nhiệt độ phòng,74,30,0,0
6/8/2024,Cefixime 200mg,OPC Pharma,Bảo quản ở nhiệt độ phòng,86,27,0,0
6/8/2024,Loratadine 10mg,Boston Pharma,Tránh ánh nắng trực tiếp,11,35,0,1
6/8/2024,Omeprazole 20mg,Imexpharm,Để xa tầm tay trẻ em,12,26,0,0
6/9/2024,Paracetamol 500mg,Boston Pharma,Để xa tầm tay trẻ em,73,32,0,0
6/9/2024,Amoxicillin 250mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),98,28,0,1
6/9/2024,Vitamin C 1000mg,Imexpharm,Để xa tầm tay trẻ em,67,33,0,1
6/9/2024,Ibuprofen 400mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",24,21,0,0
6/9/2024,Aspirin 81mg,Stella Pharma,Tránh ánh nắng trực tiếp,106,28,0,1
6/9/2024,Cefixime 200mg,Traphaco,Bảo quản ở nhiệt độ phòng,31,30,0,0
6/9/2024,Loratadine 10mg,Imexpharm,Bảo quản ở nhiệt độ phòng,85,24,0,1
6/9/2024,Omeprazole 20mg,Traphaco,Giữ trong tủ lạnh (2-8°C),51,32,0,1
6/10/2024,Paracetamol 500mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",16,31,0,1
6/10/2024,Amoxicillin 250mg,Boston Pharma,Bảo quản ở nhiệt độ phòng,33,29,0,1
6/10/2024,Vitamin C 1000mg,Imexpharm,Tránh ánh nắng trực tiếp,50,28,0,1
6/10/2024,Ibuprofen 400mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),26,22,0,1
6/10/2024,Aspirin 81mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",74,31,0,1
6/10/2024,Cefixime 200mg,Imexpharm,Để xa tầm tay trẻ em,19,22,0,1
6/10/2024,Loratadine 10mg,OPC Pharma,Để xa tầm tay trẻ em,88,30,0,0
6/10/2024,Omeprazole 20mg,OPC Pharma,Để xa tầm tay trẻ em,68,20,0,1
6/11/2024,Paracetamol 500mg,Traphaco,Giữ trong tủ lạnh (2-8°C),33,35,0,0
6/11/2024,Amoxicillin 250mg,OPC Pharma,Tránh ánh nắng trực tiếp,18,34,0,0
6/11/2024,Vitamin C 1000mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",67,28,0,0
6/11/2024,Ibuprofen 400mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),117,24,0,0
6/11/2024,Aspirin 81mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",17,34,0,0
6/11/2024,Cefixime 200mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,48,25,0,1
6/11/2024,Loratadine 10mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),104,23,0,1
6/11/2024,Omeprazole 20mg,Imexpharm,Bảo quản ở nhiệt độ phòng,23,24,0,0
6/12/2024,Paracetamol 500mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",40,21,0,1
6/12/2024,Amoxicillin 250mg,Traphaco,Tránh ánh nắng trực tiếp,62,23,0,1
6/12/2024,Vitamin C 1000mg,OPC Pharma,Để xa tầm tay trẻ em,111,22,0,1
6/12/2024,Ibuprofen 400mg,Boston Pharma,Bảo quản ở nhiệt độ phòng,110,34,0,0
6/12/2024,Aspirin 81mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",98,31,0,0
6/12/2024,Cefixime 200mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),105,28,0,1
6/12/2024,Loratadine 10mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),95,21,0,1
6/12/2024,Omeprazole 20mg,Imexpharm,Bảo quản ở nhiệt độ phòng,81,24,0,1
6/13/2024,Paracetamol 500mg,Stella Pharma,Tránh ánh nắng trực tiếp,104,20,0,0
6/13/2024,Amoxicillin 250mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",50,30,0,0
6/13/2024,Vitamin C 1000mg,Mekophar,Để xa tầm tay trẻ em,25,25,0,1
6/13/2024,Ibuprofen 400mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",108,20,0,0
6/13/2024,Aspirin 81mg,Boston Pharma,Bảo quản ở nhiệt độ phòng,105,29,0,1
6/13/2024,Cefixime 200mg,Mekophar,Bảo quản ở nhiệt độ phòng,84,34,0,1
6/13/2024,Loratadine 10mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,63,29,0,1
6/13/2024,Omeprazole 20mg,Traphaco,Giữ trong tủ lạnh (2-8°C),75,34,0,0
6/14/2024,Paracetamol 500mg,Stella Pharma,Để xa tầm tay trẻ em,74,32,0,0
6/14/2024,Amoxicillin 250mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),36,26,0,0
6/14/2024,Vitamin C 1000mg,DHG Pharmacy,Để xa tầm tay trẻ em,80,31,0,1
6/14/2024,Ibuprofen 400mg,Stella Pharma,Bảo quản ở nhiệt độ phòng,36,28,0,1
6/14/2024,Aspirin 81mg,Imexpharm,Tránh ánh nắng trực tiếp,30,26,0,0
6/14/2024,Cefixime 200mg,Mekophar,Giữ trong tủ lạnh (2-8°C),35,25,0,1
6/14/2024,Loratadine 10mg,Imexpharm,Để xa tầm tay trẻ em,17,24,0,0
